order_id,partner_id,pickup_time,delivered_time,distance_km
O089612,D00625,17:17:00,17:33:00,2.76
O089613,D00096,11:54:00,12:20:00,5.41
O089614,D00971,13:42:00,14:04:00,6.64
O089615,D01525,21:47:00,22:19:00,12.97
O089616,D00286,12:14:00,12:36:00,0.68
O089617,D01635,18:29:00,18:41:00,6.78
O089618,D01633,11:08:00,11:40:00,0.72
O089619,D00966,15:03:00,15:28:00,2.57
O089620,D01754,13:14:00,13:45:00,6.94
O089621,D01332,16:03:00,16:32:00,1.09
O089622,D00888,10:19:00,10:40:00,2.61
O089623,D00999,15:18:00,15:49:00,4.46
O089624,D00141,21:05:00,21:44:00,3.13
O089625,D00685,16:51:00,17:16:00,2.15
O089626,D00362,16:09:00,16:22:00,1.45
O089627,D01819,13:03:00,13:26:00,2.01
O089628,D00450,18:39:00,19:01:00,3.24
O089629,D01604,18:01:00,18:30:00,5.47
O089630,D01243,19:49:00,20:20:00,4.06
O089631,D00396,21:30:00,21:51:00,3.62
O089632,D01626,10:45:00,11:24:00,6.38
O089633,D01099,15:16:00,15:57:00,6.15
O089634,D01487,16:44:00,17:03:00,3.46
O089635,D00263,14:56:00,15:25:00,3.98
O089636,D01416,22:46:00,23:08:00,3.7
O089637,D01818,23:51:00,00:31:00,5.8
O089638,D01295,10:48:00,11:06:00,7.0
O089639,D00027,15:15:00,15:33:00,5.1
O089640,D00752,21:46:00,22:10:00,1.24
O089641,D01993,15:10:00,15:41:00,11.68
O089642,D00935,22:52:00,23:09:00,5.07
O089643,D01745,16:09:00,16:30:00,0.5
O089644,D00989,16:02:00,16:24:00,2.85
O089645,D01786,10:58:00,11:22:00,6.19
O089647,D01260,10:41:00,11:08:00,1.88
O089648,D00862,13:19:00,13:52:00,3.08
O089649,D01861,14:21:00,14:49:00,3.31
O089650,D01459,15:28:00,15:46:00,6.91
O089651,D00900,18:04:00,18:39:00,2.37
O089652,D01522,21:26:00,21:40:00,7.21
O089653,D00356,10:56:00,11:16:00,2.25
O089654,D01819,14:23:00,14:42:00,9.19
O089656,D01906,20:16:00,20:36:00,2.16
O089657,D00773,12:48:00,13:00:00,6.92
O089658,D01309,23:46:00,00:13:00,4.59
O089659,D01393,13:19:00,13:43:00,7.36
O089660,D01062,21:39:00,22:06:00,2.79
O089661,D00474,16:10:00,16:22:00,1.79
O089662,D01827,10:04:00,10:32:00,5.68
O089663,D00254,11:21:00,11:40:00,6.66
O089664,D01534,23:39:00,00:07:00,9.19
O089665,D00561,18:45:00,19:28:00,0.93
O089666,D01169,14:52:00,15:11:00,2.19
O089667,D01280,20:08:00,20:34:00,1.45
O089668,D01818,22:47:00,23:07:00,3.2
O089670,D00996,14:17:00,14:38:00,2.76
O089671,D00161,15:20:00,15:43:00,3.06
O089672,D01531,17:26:00,18:05:00,2.48
O089673,D00814,21:29:00,21:41:00,3.63
O089675,D00275,16:47:00,17:09:00,2.98
O089676,D01721,21:28:00,21:41:00,0.51
O089677,D00220,10:53:00,11:20:00,5.81
O089678,D00337,18:48:00,19:24:00,3.38
O089679,D01190,13:51:00,14:28:00,10.27
O089680,D01086,21:45:00,21:58:00,1.8
O089681,D00486,19:41:00,20:05:00,2.58
O089682,D01240,21:58:00,22:29:00,6.55
O089683,D00267,18:14:00,18:50:00,6.01
O089685,D00185,18:09:00,18:30:00,5.11
O089686,D01602,17:43:00,17:59:00,3.62
O089687,D01989,10:00:00,10:15:00,2.34
O089689,D00015,20:10:00,20:25:00,4.71
O089690,D01687,10:08:00,10:42:00,8.12
O089691,D01152,20:56:00,21:16:00,0.5
O089692,D01919,22:38:00,22:55:00,7.95
O089693,D00153,17:52:00,18:13:00,6.69
O089694,D01949,13:20:00,13:43:00,4.07
O089695,D01551,12:39:00,12:59:00,1.94
O089696,D01471,23:37:00,00:09:00,2.53
O089697,D00546,21:48:00,22:24:00,1.96
O089698,D01949,15:16:00,15:37:00,2.25
O089699,D00656,18:03:00,18:22:00,5.55
O089700,D00596,22:46:00,23:04:00,3.67
O089701,D01657,11:41:00,11:59:00,5.15
O089703,D01881,11:15:00,11:27:00,0.69
O089704,D00865,17:23:00,17:54:00,5.19
O089705,D00933,14:31:00,15:08:00,9.68
O089706,D00378,16:58:00,17:30:00,0.9
O089708,D01011,12:26:00,12:42:00,8.3
O089710,D00140,18:33:00,18:57:00,5.03
O089712,D00703,12:16:00,12:51:00,5.17
O089714,D01947,10:18:00,10:35:00,4.97
O089715,D01697,23:44:00,23:56:00,10.92
O089716,D01212,15:26:00,15:55:00,2.38
O089718,D00516,23:36:00,23:57:00,3.69
O089719,D00259,11:35:00,12:08:00,5.62
O089720,D01153,16:09:00,16:39:00,3.52
O089721,D01250,20:31:00,21:10:00,4.37
O089722,D01875,11:41:00,12:05:00,2.23
O089723,D01645,23:32:00,23:46:00,9.96
O089724,D01282,19:26:00,19:46:00,3.43
O089725,D01310,17:15:00,17:44:00,6.25
O089726,D01327,15:50:00,16:23:00,4.71
O089727,D01337,17:09:00,17:43:00,1.44
O089728,D00759,13:44:00,14:12:00,7.86
O089729,D00707,19:20:00,19:44:00,3.63
O089732,D00920,18:41:00,19:08:00,8.15
O089733,D00940,10:25:00,10:43:00,13.02
O089734,D00574,21:30:00,21:50:00,3.85
O089735,D01373,23:06:00,23:22:00,6.09
O089736,D00912,21:33:00,21:56:00,0.5
O089737,D00693,16:11:00,16:32:00,1.21
O089738,D00702,12:45:00,13:22:00,3.09
O089739,D01157,15:04:00,15:37:00,4.6
O089740,D01353,15:18:00,15:40:00,8.38
O089741,D00935,17:59:00,18:21:00,1.02
O089742,D01503,21:01:00,21:34:00,1.21
O089743,D01259,12:47:00,13:10:00,1.69
O089744,D00805,18:08:00,18:43:00,5.26
O089745,D00673,14:21:00,14:55:00,4.28
O089746,D00409,20:23:00,20:56:00,5.4
O089747,D01696,23:37:00,00:17:00,2.86
O089748,D00373,12:19:00,12:41:00,1.65
O089749,D00191,13:24:00,13:52:00,3.24
O089750,D00382,21:07:00,21:42:00,2.1
O089751,D00171,14:08:00,14:31:00,3.33
O089752,D01055,11:52:00,12:23:00,5.81
O089754,D00410,20:18:00,20:46:00,1.19
O089755,D00682,16:26:00,16:48:00,3.54
O089756,D00486,23:56:00,00:13:00,6.16
O089757,D00397,17:37:00,18:12:00,5.49
O089758,D01843,19:35:00,19:50:00,2.51
O089759,D00042,13:01:00,13:34:00,0.95
O089760,D00230,23:55:00,00:24:00,5.75
O089761,D00221,18:17:00,18:29:00,4.99
O089762,D00990,13:38:00,14:01:00,3.53
O089763,D01691,10:55:00,11:13:00,3.65
O089765,D00991,22:23:00,22:35:00,5.64
O089766,D00289,11:02:00,11:31:00,14.87
O089767,D00098,17:24:00,17:47:00,2.7
O089768,D01417,15:22:00,15:53:00,4.4
O089769,D01150,23:11:00,23:23:00,5.88
O089770,D00852,10:13:00,10:34:00,3.43
O089771,D01972,17:58:00,18:33:00,2.95
O089773,D01327,21:15:00,21:48:00,1.77
O089774,D01309,12:57:00,13:25:00,8.12
O089775,D01045,15:54:00,16:17:00,2.92
O089776,D00652,23:14:00,23:34:00,3.61
O089777,D00318,17:02:00,17:21:00,4.05
O089778,D00166,15:18:00,15:55:00,2.63
O089779,D00735,17:30:00,17:44:00,2.99
O089780,D00872,13:14:00,13:35:00,3.93
O089781,D01548,23:23:00,00:03:00,6.96
O089782,D01211,14:02:00,14:24:00,0.5
O089783,D01361,20:51:00,21:27:00,5.08
O089784,D01339,14:35:00,15:13:00,3.79
O089785,D01255,16:28:00,16:47:00,5.5
O089786,D01115,14:56:00,15:33:00,8.4
O089787,D01660,11:02:00,11:22:00,9.31
O089788,D01881,13:16:00,13:52:00,7.73
O089789,D00353,11:47:00,12:04:00,6.27
O089791,D00968,16:51:00,17:13:00,1.62
O089793,D01629,18:42:00,19:11:00,11.6
O089794,D01866,11:39:00,12:10:00,3.8
O089795,D01372,22:41:00,23:08:00,2.99
O089796,D00290,17:23:00,17:38:00,5.32
O089797,D00409,22:20:00,22:37:00,3.33
O089798,D01603,15:43:00,16:05:00,5.41
O089799,D00387,13:25:00,14:01:00,3.08
O089800,D00653,15:31:00,15:47:00,3.27
O089801,D01090,20:44:00,21:09:00,3.69
O089802,D01783,20:03:00,20:48:00,8.15
O089804,D01200,14:16:00,14:46:00,6.46
O089805,D01376,16:23:00,16:47:00,3.77
O089806,D01695,21:20:00,21:50:00,3.81
O089807,D00356,18:49:00,19:19:00,5.48
O089808,D01195,15:31:00,16:07:00,0.5
O089809,D01305,17:34:00,18:17:00,3.05
O089810,D01148,23:20:00,23:39:00,4.08
O089811,D01298,18:24:00,18:54:00,5.88
O089812,D01214,10:04:00,10:16:00,1.85
O089813,D01798,11:29:00,11:43:00,10.79
O089814,D00610,12:18:00,12:37:00,9.05
O089815,D00808,22:33:00,22:50:00,1.85
O089816,D00166,12:55:00,13:29:00,4.0
O089817,D01212,13:08:00,13:24:00,7.89
O089819,D00052,11:57:00,12:09:00,5.64
O089820,D01748,12:36:00,13:00:00,1.9
O089821,D01864,12:33:00,13:03:00,2.53
O089822,D01292,12:49:00,13:10:00,2.51
O089823,D00210,16:31:00,17:01:00,2.21
O089824,D01480,11:27:00,11:55:00,2.82
O089825,D00292,14:54:00,15:27:00,4.1
O089827,D01548,11:40:00,12:03:00,2.64
O089828,D01444,16:41:00,16:53:00,6.21
O089829,D00627,23:38:00,23:56:00,5.25
O089830,D01925,10:04:00,10:33:00,3.68
O089831,D00990,11:48:00,12:19:00,12.21
O089832,D01201,15:41:00,16:00:00,4.43
O089833,D01800,16:50:00,17:03:00,3.93
O089834,D01730,22:32:00,23:12:00,8.41
O089835,D01848,13:44:00,13:58:00,7.39
O089836,D01535,20:18:00,20:51:00,12.56
O089837,D01744,11:37:00,11:57:00,2.2
O089838,D00181,11:33:00,11:59:00,4.19
O089839,D01198,12:15:00,12:40:00,5.33
O089840,D00460,19:56:00,20:25:00,1.42
O089841,D00321,17:42:00,18:08:00,2.21
O089842,D01543,16:51:00,17:21:00,4.14
O089843,D00940,21:27:00,21:55:00,3.73
O089844,D00449,22:27:00,22:54:00,1.3
O089845,D00919,19:30:00,20:16:00,4.01
O089846,D00219,13:40:00,13:58:00,1.43
O089847,D00315,19:42:00,20:14:00,3.82
O089848,D00129,21:50:00,22:16:00,2.7
O089849,D01496,21:42:00,22:09:00,2.11
O089850,D01268,21:37:00,22:06:00,3.17
O089851,D00568,18:24:00,18:47:00,6.3
O089852,D00596,23:04:00,23:36:00,8.56
O089853,D01689,10:19:00,10:51:00,5.81
O089854,D01404,23:58:00,00:37:00,3.3
O089855,D00004,10:17:00,10:44:00,3.99
O089856,D01081,15:14:00,15:34:00,2.48
O089857,D01594,18:20:00,18:48:00,1.29
O089859,D00211,11:56:00,12:27:00,4.5
O089860,D01035,11:07:00,11:20:00,5.48
O089861,D00939,17:09:00,17:27:00,3.85
O089862,D01183,19:29:00,19:53:00,3.27
O089863,D01459,12:10:00,12:44:00,5.77
O089864,D00923,13:53:00,14:08:00,10.23
O089865,D00968,15:23:00,15:55:00,6.51
O089866,D01560,12:59:00,13:15:00,4.62
O089867,D00440,10:21:00,10:45:00,4.2
O089868,D00251,10:09:00,10:47:00,6.01
O089869,D01983,21:35:00,21:52:00,2.4
O089870,D00948,20:01:00,20:26:00,2.83
O089871,D01041,22:05:00,22:40:00,3.32
O089872,D01733,15:18:00,15:50:00,7.85
O089873,D00980,11:31:00,12:09:00,2.74
O089874,D00540,20:48:00,21:15:00,3.22
O089875,D01926,15:34:00,16:05:00,2.98
O089876,D01277,11:19:00,11:44:00,1.4
O089877,D00249,21:00:00,21:31:00,8.29
O089878,D00979,14:14:00,14:39:00,2.67
O089879,D00150,19:25:00,19:49:00,3.7
O089880,D00915,20:46:00,21:04:00,6.45
O089881,D01520,23:48:00,00:19:00,6.28
O089882,D01046,23:39:00,00:03:00,0.95
O089883,D00057,20:11:00,20:32:00,4.57
O089884,D01320,23:55:00,00:32:00,3.4
O089885,D00256,10:31:00,10:48:00,7.12
O089886,D01550,15:43:00,16:09:00,4.67
O089887,D00618,21:51:00,22:21:00,1.51
O089888,D00896,16:12:00,16:37:00,0.98
O089889,D00316,20:35:00,21:07:00,1.46
O089890,D00750,14:35:00,14:54:00,5.66
O089891,D00694,10:43:00,11:17:00,10.83
O089892,D01401,17:50:00,18:13:00,3.9
O089893,D00849,17:42:00,18:05:00,3.14
O089894,D01536,11:50:00,12:25:00,2.93
O089896,D01947,15:49:00,16:16:00,1.86
O089897,D01217,17:35:00,17:54:00,9.38
O089898,D01506,21:39:00,21:58:00,7.56
O089899,D01748,20:14:00,21:05:00,7.7
O089900,D01106,14:06:00,14:30:00,4.4
O089901,D00459,20:56:00,21:21:00,2.23
O089903,D01976,21:18:00,21:55:00,4.03
O089904,D01750,11:33:00,12:10:00,3.58
O089905,D00945,15:17:00,15:34:00,7.75
O089906,D01282,11:25:00,11:49:00,4.2
O089907,D01352,14:36:00,15:01:00,0.64
O089908,D00543,15:43:00,16:18:00,0.77
O089909,D01211,20:00:00,20:27:00,2.92
O089910,D00935,21:55:00,22:20:00,1.56
O089911,D00061,13:50:00,14:21:00,1.42
O089912,D00950,12:34:00,13:10:00,2.56
O089914,D00364,20:02:00,20:32:00,5.2
O089915,D01460,20:26:00,20:47:00,1.91
O089916,D01830,10:48:00,11:06:00,5.58
O089917,D01094,23:37:00,00:03:00,1.82
O089918,D00630,21:06:00,21:42:00,0.93
O089919,D01680,20:18:00,20:50:00,1.42
O089920,D01036,18:26:00,18:51:00,1.66
O089921,D01924,20:40:00,21:19:00,4.8
O089922,D01199,21:21:00,21:44:00,4.82
O089923,D00753,16:03:00,16:30:00,4.9
O089924,D01943,19:28:00,19:52:00,5.9
O089925,D01323,21:48:00,22:15:00,1.83
O089926,D01391,21:06:00,21:44:00,0.5
O089928,D00225,12:59:00,13:25:00,5.72
O089929,D00587,16:05:00,16:21:00,1.24
O089930,D00603,16:05:00,16:25:00,8.99
O089931,D00067,12:25:00,12:59:00,1.69
O089932,D01840,23:22:00,23:47:00,5.26
O089933,D00198,12:25:00,12:39:00,1.88
O089934,D00790,22:06:00,22:24:00,3.97
O089935,D00723,19:06:00,19:38:00,3.75
O089936,D01115,21:09:00,21:30:00,0.71
O089937,D00970,17:43:00,18:03:00,1.78
O089938,D01881,23:37:00,00:02:00,3.99
O089939,D01899,10:17:00,10:33:00,4.59
O089940,D00147,13:18:00,13:51:00,5.17
O089941,D01412,12:06:00,12:30:00,3.79
O089942,D00416,12:00:00,12:26:00,2.68
O089943,D00113,23:31:00,23:50:00,3.13
O089944,D00815,21:35:00,21:58:00,5.07
O089945,D01848,23:55:00,00:21:00,13.1
O089946,D01412,22:57:00,23:18:00,3.4
O089947,D00059,20:40:00,21:20:00,4.32
O089948,D00579,18:27:00,18:57:00,6.7
O089949,D00585,18:46:00,19:01:00,3.84
O089950,D00792,11:03:00,11:50:00,1.76
O089951,D00727,19:28:00,19:56:00,8.4
O089952,D00974,15:19:00,15:37:00,7.05
O089953,D00849,22:31:00,22:57:00,2.68
O089954,D01533,11:39:00,12:06:00,5.21
O089955,D00578,20:46:00,21:03:00,1.58
O089956,D01788,12:44:00,13:10:00,2.49
O089957,D00556,22:46:00,23:11:00,3.89
O089958,D01431,11:05:00,11:50:00,11.98
O089959,D00589,16:41:00,17:16:00,5.14
O089960,D00105,20:59:00,21:31:00,13.16
O089961,D00188,13:23:00,13:37:00,3.06
O089962,D01851,22:36:00,23:04:00,1.97
O089963,D01347,10:08:00,10:41:00,2.16
O089964,D01229,10:29:00,10:57:00,5.26
O089965,D00070,17:32:00,18:01:00,1.68
O089966,D01124,11:47:00,12:15:00,0.5
O089967,D01358,17:18:00,17:58:00,2.83
O089969,D01424,15:41:00,15:59:00,4.95
O089970,D00693,17:10:00,17:39:00,5.31
O089971,D01840,11:15:00,11:43:00,0.8
O089972,D00429,11:24:00,11:49:00,0.95
O089973,D00377,13:50:00,14:07:00,7.53
O089974,D01338,10:06:00,10:18:00,13.7
O089976,D01473,20:48:00,21:15:00,6.82
O089977,D00759,22:53:00,23:35:00,5.32
O089978,D00056,17:56:00,18:31:00,1.4
O089980,D00535,12:48:00,13:03:00,2.61
O089981,D00036,13:12:00,13:40:00,4.4
O089982,D01513,11:57:00,12:23:00,7.37
O089983,D01866,12:08:00,12:24:00,2.64
O089984,D00160,20:37:00,20:49:00,5.7
O089985,D00258,20:44:00,21:08:00,4.4
O089986,D00687,14:05:00,14:25:00,2.18
O089987,D00354,22:20:00,22:46:00,3.36
O089988,D00919,23:04:00,23:29:00,4.26
O089989,D00769,13:37:00,13:49:00,6.08
O089990,D01116,23:04:00,23:34:00,0.86
O089991,D01914,21:56:00,22:21:00,0.98
O089992,D00085,14:50:00,15:17:00,1.73
O089993,D01108,21:23:00,21:50:00,1.66
O089994,D01566,11:53:00,12:15:00,1.35
O089995,D00665,22:29:00,22:57:00,6.08
O089996,D01540,16:34:00,17:06:00,1.02
O089997,D00749,10:02:00,10:44:00,4.97
O089998,D01555,10:57:00,11:23:00,3.0
O090000,D00119,22:46:00,23:07:00,2.5
O090001,D01496,12:47:00,13:08:00,4.01
O090002,D01623,21:37:00,21:54:00,0.59
O090004,D01367,11:56:00,12:31:00,2.9
O090005,D00704,18:40:00,18:55:00,11.91
O090006,D01328,15:58:00,16:29:00,1.91
O090007,D01301,13:00:00,13:26:00,1.93
O090008,D00302,16:22:00,16:49:00,1.32
O090009,D00467,16:29:00,17:08:00,4.51
O090010,D01210,22:13:00,22:46:00,4.49
O090011,D01231,19:10:00,19:41:00,0.6
O090012,D01955,21:57:00,22:18:00,4.48
O090013,D00175,12:06:00,12:32:00,5.38
O090014,D00615,10:04:00,10:36:00,7.52
O090015,D00998,22:28:00,23:01:00,1.91
O090016,D01870,20:50:00,21:03:00,4.52
O090017,D00456,20:27:00,20:58:00,4.16
O090018,D01533,20:48:00,21:05:00,8.26
O090019,D00283,10:00:00,10:35:00,4.8
O090021,D01863,12:54:00,13:21:00,2.54
O090022,D01637,19:20:00,19:40:00,5.72
O090023,D01589,13:44:00,14:02:00,1.51
O090024,D01050,11:56:00,12:12:00,3.79
O090025,D01652,11:27:00,11:54:00,3.82
O090026,D01615,16:40:00,17:03:00,1.73
O090028,D01989,22:37:00,23:11:00,5.38
O090029,D00458,17:51:00,18:11:00,7.09
O090030,D00050,10:48:00,11:14:00,9.48
O090031,D01451,22:16:00,22:28:00,2.16
O090032,D00824,22:42:00,23:15:00,1.78
O090033,D01556,17:53:00,18:31:00,7.06
O090034,D00451,12:01:00,12:36:00,5.94
O090035,D01347,16:19:00,16:49:00,4.67
O090036,D00659,11:51:00,12:03:00,0.84
O090037,D00811,12:32:00,13:03:00,1.01
O090038,D01336,11:30:00,11:51:00,1.65
O090039,D01891,19:11:00,19:31:00,1.8
O090040,D00207,17:01:00,17:30:00,3.33
O090041,D00554,21:22:00,21:50:00,2.76
O090042,D00131,20:18:00,20:30:00,4.03
O090043,D00099,19:21:00,19:56:00,3.43
O090044,D01509,13:24:00,13:52:00,0.86
O090045,D00045,18:25:00,18:46:00,10.08
O090046,D01470,11:12:00,11:30:00,16.36
O090047,D00573,18:52:00,19:18:00,10.74
O090048,D01168,13:50:00,14:09:00,8.84
O090049,D01627,13:47:00,14:17:00,4.07
O090050,D01161,18:01:00,18:24:00,6.0
O090051,D01893,21:45:00,22:15:00,5.85
O090052,D01151,18:06:00,18:33:00,1.58
O090053,D01822,16:26:00,16:56:00,6.3
O090054,D01960,15:23:00,15:58:00,8.69
O090055,D00063,17:34:00,17:52:00,1.97
O090056,D00276,16:29:00,17:18:00,5.22
O090057,D00433,14:59:00,15:31:00,0.5
O090059,D00605,19:13:00,19:40:00,3.3
O090061,D01404,15:33:00,16:02:00,3.87
O090062,D01562,13:14:00,13:38:00,3.0
O090063,D00870,20:45:00,21:14:00,6.19
O090064,D00420,10:28:00,10:44:00,5.36
O090065,D01108,11:59:00,12:27:00,1.59
O090066,D00337,14:34:00,14:48:00,7.57
O090067,D00079,17:51:00,18:22:00,2.65
O090069,D01987,14:02:00,14:23:00,5.65
O090070,D00811,10:45:00,11:10:00,1.77
O090071,D01543,12:30:00,13:00:00,7.99
O090072,D01645,17:43:00,18:08:00,0.5
O090073,D01835,23:02:00,23:26:00,9.03
O090074,D01471,14:56:00,15:24:00,6.68
O090075,D00743,13:59:00,14:24:00,4.32
O090076,D01977,23:30:00,23:43:00,0.98
O090077,D00642,18:39:00,19:07:00,2.47
O090078,D00095,14:17:00,14:45:00,2.91
O090079,D00163,14:48:00,15:11:00,3.79
O090080,D01030,17:22:00,17:42:00,1.97
O090081,D00860,13:36:00,14:01:00,1.51
O090082,D00947,22:12:00,22:37:00,5.63
O090084,D00512,23:06:00,23:44:00,3.41
O090085,D01925,19:14:00,19:37:00,6.17
O090086,D01692,11:58:00,12:19:00,3.64
O090087,D00963,19:19:00,19:41:00,2.3
O090089,D01821,17:44:00,18:07:00,1.81
O090090,D01448,19:45:00,20:22:00,4.78
O090091,D00339,18:04:00,18:37:00,0.5
O090092,D00233,13:32:00,14:10:00,7.05
O090093,D00484,12:15:00,12:43:00,4.29
O090094,D01766,18:25:00,18:55:00,3.8
O090095,D01110,13:14:00,13:59:00,9.01
O090096,D01108,11:54:00,12:35:00,2.03
O090097,D01772,17:17:00,17:40:00,3.11
O090098,D00145,16:36:00,17:00:00,3.78
O090099,D00033,18:47:00,19:09:00,4.45
O090100,D01631,19:59:00,20:22:00,6.06
O090101,D00034,19:46:00,20:16:00,10.45
O090102,D00980,10:50:00,11:18:00,3.1
O090103,D01327,16:39:00,17:09:00,1.98
O090104,D01374,15:25:00,15:42:00,2.83
O090106,D01278,14:17:00,14:45:00,6.46
O090107,D01152,23:48:00,00:21:00,7.35
O090108,D01433,10:25:00,10:52:00,6.85
O090109,D00760,21:32:00,22:05:00,1.92
O090110,D01747,20:42:00,21:11:00,1.73
O090111,D01572,11:02:00,11:27:00,4.58
O090112,D00937,19:51:00,20:23:00,11.82
O090113,D01416,17:59:00,18:13:00,3.13
O090114,D01211,18:49:00,19:26:00,0.5
O090115,D01671,14:24:00,14:43:00,5.59
O090116,D01827,18:16:00,18:40:00,4.45
O090117,D00129,16:21:00,16:51:00,2.14
O090118,D00405,16:37:00,17:06:00,7.2
O090119,D01260,17:33:00,18:01:00,1.4
O090120,D00780,17:04:00,17:20:00,3.44
O090121,D00751,11:21:00,11:47:00,9.96
O090122,D00455,19:15:00,19:44:00,6.18
O090123,D00942,20:08:00,20:30:00,4.53
O090124,D01829,11:34:00,12:12:00,2.29
O090125,D01942,14:28:00,14:50:00,1.43
O090126,D00590,21:53:00,22:20:00,2.19
O090127,D00557,10:24:00,10:48:00,2.03
O090129,D01412,15:35:00,15:48:00,1.33
O090131,D01227,13:35:00,13:54:00,8.28
O090132,D00531,13:12:00,13:36:00,10.69
O090133,D00752,18:04:00,18:33:00,4.6
O090134,D01047,17:24:00,17:53:00,3.97
O090135,D00362,21:26:00,21:48:00,2.21
O090136,D01768,21:40:00,22:06:00,7.03
O090137,D01372,12:20:00,12:45:00,3.3
O090139,D01150,19:49:00,20:10:00,2.59
O090140,D01887,18:56:00,19:17:00,4.0
O090141,D00307,18:32:00,18:49:00,0.77
O090142,D00714,20:17:00,20:46:00,8.39
O090143,D01170,20:25:00,21:09:00,3.33
O090145,D00311,19:11:00,19:42:00,2.17
O090146,D00413,22:30:00,22:58:00,5.45
O090147,D01814,17:52:00,18:08:00,3.0
O090148,D01631,18:20:00,18:39:00,1.81
O090149,D01922,11:02:00,11:28:00,5.07
O090150,D01350,18:47:00,19:12:00,9.26
O090151,D00639,18:30:00,19:03:00,1.61
O090152,D00002,10:44:00,10:56:00,2.89
O090153,D00591,15:13:00,15:33:00,1.01
O090154,D00580,23:40:00,00:05:00,4.42
O090155,D01264,13:57:00,14:17:00,2.6
O090156,D01127,11:37:00,12:10:00,9.45
O090157,D00601,17:26:00,18:04:00,12.42
O090158,D01454,10:34:00,10:57:00,1.96
O090159,D00336,11:24:00,11:48:00,1.6
O090161,D00073,19:46:00,20:17:00,1.37
O090162,D01298,22:42:00,23:11:00,2.98
O090163,D00848,14:48:00,15:12:00,3.84
O090164,D00990,16:10:00,16:36:00,3.62
O090166,D00450,19:20:00,19:50:00,4.48
O090167,D01936,21:01:00,21:41:00,3.32
O090168,D00168,23:10:00,23:26:00,0.5
O090170,D00664,18:34:00,18:56:00,5.61
O090171,D00841,12:38:00,12:58:00,2.71
O090172,D00985,17:34:00,18:00:00,8.07
O090173,D00516,13:14:00,13:41:00,13.53
O090174,D01367,16:02:00,16:26:00,5.7
O090175,D00643,16:15:00,16:29:00,6.9
O090176,D01260,15:11:00,15:32:00,4.86
O090177,D00042,12:17:00,12:53:00,5.03
O090179,D01003,10:26:00,10:38:00,7.14
O090180,D00636,22:40:00,23:13:00,4.15
O090181,D00008,13:44:00,14:20:00,3.85
O090182,D00618,18:44:00,19:09:00,8.59
O090183,D01329,11:02:00,11:18:00,1.04
O090184,D00980,23:33:00,23:47:00,3.43
O090185,D01109,11:50:00,12:12:00,1.18
O090186,D00964,18:27:00,19:03:00,6.17
O090188,D00724,23:42:00,00:00:00,5.65
O090189,D01101,23:12:00,23:50:00,3.43
O090190,D01301,19:18:00,19:42:00,2.34
O090191,D01409,21:50:00,22:24:00,3.29
O090192,D00633,12:11:00,12:37:00,3.76
O090193,D00230,15:55:00,16:15:00,1.42
O090194,D01209,21:08:00,21:20:00,6.17
O090195,D00608,23:36:00,00:06:00,1.88
O090196,D00815,20:53:00,21:19:00,2.04
O090197,D01123,15:04:00,15:22:00,2.64
O090198,D00878,23:09:00,23:40:00,13.24
O090199,D01290,12:25:00,13:16:00,2.43
O090200,D01768,14:52:00,15:05:00,3.49
O090201,D01698,16:22:00,16:48:00,0.5
O090202,D01371,17:03:00,17:44:00,4.87
O090204,D00094,16:25:00,16:49:00,3.82
O090205,D01467,16:31:00,16:50:00,3.93
O090206,D00752,15:11:00,15:38:00,3.23
O090207,D00330,12:59:00,13:28:00,6.36
O090208,D00830,21:01:00,21:24:00,5.56
O090210,D00141,14:44:00,15:23:00,2.83
O090211,D01569,17:23:00,17:58:00,3.94
O090214,D01298,18:37:00,19:05:00,4.07
O090215,D01398,10:33:00,10:45:00,0.63
O090216,D01410,13:19:00,13:50:00,5.01
O090217,D01500,19:24:00,19:53:00,3.22
O090218,D01978,17:08:00,17:34:00,2.83
O090219,D01029,16:22:00,16:42:00,3.53
O090220,D01529,10:43:00,10:57:00,5.91
O090221,D00942,10:53:00,11:21:00,6.11
O090222,D00864,19:15:00,19:31:00,9.5
O090223,D01506,15:20:00,15:47:00,2.69
O090224,D01271,21:07:00,21:31:00,5.31
O090225,D00586,10:59:00,11:14:00,5.81
O090226,D00053,20:39:00,21:00:00,4.58
O090227,D00138,21:50:00,22:02:00,5.2
O090228,D00715,10:28:00,10:44:00,2.22
O090229,D01690,10:05:00,10:38:00,2.97
O090230,D01533,14:18:00,14:42:00,4.93
O090231,D00677,10:40:00,11:12:00,1.63
O090232,D00769,17:41:00,18:00:00,8.45
O090233,D00233,15:23:00,15:49:00,6.66
O090234,D00478,19:01:00,19:25:00,4.43
O090235,D00681,15:06:00,15:38:00,3.12
O090236,D01059,19:56:00,20:15:00,1.77
O090237,D01094,18:54:00,19:17:00,1.67
O090238,D00882,22:06:00,22:22:00,12.52
O090239,D00951,10:45:00,11:16:00,9.97
O090240,D01196,17:08:00,17:51:00,5.34
O090241,D01002,10:23:00,10:45:00,0.5
O090242,D01231,12:25:00,12:56:00,1.81
O090243,D01727,10:43:00,11:20:00,1.95
O090244,D00842,19:19:00,19:45:00,8.34
O090245,D01574,14:10:00,14:28:00,2.23
O090246,D01396,10:50:00,11:20:00,5.9
